transaction_id,customer_id,product_id,transaction_date,transaction_month,transaction_type,amount_myr,channel,status
T003357,C00807,P010,2023-07-02,2023-07,Top-Up,40.64,Call Centre,Successful
T003358,C00286,P001,2023-08-14,2023-08,Bill Payment,90.43,ATM,Successful
T003359,C01952,P004,2023-12-17,2023-12,Withdrawal,100.0,Branch,Successful
T003360,C00991,P003,2023-03-16,2023-03,Purchase,180.85,Online Banking,Successful
T003361,C01599,P006,2024-04-13,2024-04,Bill Payment,232.55,Call Centre,Successful
T003362,C01203,P002,2024-01-12,2024-01,Purchase,277.41,Mobile App,Successful
T003363,C01589,P007,2024-01-25,2024-01,Purchase,261.93,Mobile App,Successful
T003364,C01750,P001,2023-12-08,2023-12,Refund,88.21,Call Centre,Successful
T003365,C01339,P010,2023-02-17,2023-02,Bill Payment,198.49,Online Banking,Successful
T003366,C01864,P005,2023-03-16,2023-03,Withdrawal,200.0,Call Centre,Successful
T003367,C01340,P004,2023-05-09,2023-05,Bill Payment,1096.14,Online Banking,Successful
T003368,C01098,P005,2024-09-23,2024-09,Refund,175.21,Mobile App,Successful
T003369,C01774,P008,2023-01-29,2023-01,Bill Payment,142.91,Call Centre,Successful
T003370,C00051,P008,2023-10-06,2023-10,Top-Up,1405.06,Branch,Successful
T003371,C00491,P004,2024-03-31,2024-03,Purchase,62.4,Branch,Successful
T003372,C01211,P002,2024-11-07,2024-11,Transfer,70.94,Online Banking,Failed
T003373,C00404,P007,2024-07-27,2024-07,Transfer,73.27,Mobile App,Successful
T003374,C01736,P007,2023-09-02,2023-09,Transfer,227.09,Mobile App,Successful
T003375,C01792,P002,2024-01-02,2024-01,Refund,393.39,Mobile App,Successful
T003376,C01705,P001,2023-11-29,2023-11,Purchase,552.05,Online Banking,Successful
T003377,C00879,P002,2024-06-20,2024-06,Purchase,4143.08,Mobile App,Successful
T003378,C00630,P002,2023-10-08,2023-10,Purchase,20.61,Mobile App,Successful
T003379,C01286,P002,2023-09-14,2023-09,Purchase,478.0,Mobile App,Successful
T003380,C00963,P003,2024-03-04,2024-03,Purchase,132.58,Online Banking,Successful
T003381,C00169,P003,2023-05-20,2023-05,Purchase,128.37,Online Banking,Successful
T003382,C01710,P009,2023-06-13,2023-06,Purchase,123.75,Mobile App,Successful
T003383,C00945,P002,2023-08-05,2023-08,Refund,90.05,Branch,Successful
T003384,C00593,P005,2024-06-07,2024-06,Purchase,1560.84,Mobile App,Successful
T003385,C01892,P008,2023-03-14,2023-03,Transfer,618.02,Call Centre,Successful
T003386,C01504,P008,2024-10-27,2024-10,Bill Payment,251.02,Online Banking,Successful
T003387,C00856,P009,2024-08-26,2024-08,Withdrawal,1000.0,Branch,Successful
T003388,C01405,P005,2024-01-15,2024-01,Transfer,46.35,Online Banking,Successful
T003389,C01678,P008,2024-02-14,2024-02,Top-Up,56.61,Call Centre,Successful
T003390,C00789,P007,2023-09-15,2023-09,Transfer,22.29,Online Banking,Successful
T003391,C00258,P001,2024-05-27,2024-05,Bill Payment,113.37,ATM,Successful
T003392,C00287,P010,2024-03-22,2024-03,Transfer,292.33,Call Centre,Successful
T003393,C00145,P008,2024-01-08,2024-01,Purchase,274.0,Mobile App,Successful
T003394,C01014,P009,2023-05-18,2023-05,Bill Payment,288.38,Mobile App,Reversed
T003395,C00959,P006,2023-11-03,2023-11,Bill Payment,51.82,Branch,Successful
T003396,C00158,P009,2024-01-06,2024-01,Bill Payment,591.98,Online Banking,Successful
T003397,C01219,P009,2024-04-23,2024-04,Withdrawal,200.0,Mobile App,Successful
T003398,C01405,P005,2023-02-05,2023-02,Purchase,548.05,Call Centre,Successful
T003399,C00850,P007,2023-07-27,2023-07,Bill Payment,30.51,Online Banking,Successful
T003400,C00180,P005,2023-09-11,2023-09,Purchase,344.69,Branch,Successful
T003401,C01161,P004,2023-09-05,2023-09,Withdrawal,100.0,Branch,Successful
T003402,C01780,P009,2023-09-27,2023-09,Bill Payment,158.06,Online Banking,Successful
T003403,C01090,P006,2023-12-18,2023-12,Transfer,440.45,Online Banking,Successful
T003404,C00593,P006,2023-06-07,2023-06,Bill Payment,270.48,Branch,Successful
T003405,C00395,P007,2024-09-15,2024-09,Transfer,95.9,Online Banking,Successful
T003406,C01954,P009,2023-08-05,2023-08,Transfer,246.39,ATM,Failed
T003407,C01802,P009,2023-07-24,2023-07,Bill Payment,45.39,Mobile App,Successful
T003408,C01345,P004,2023-12-03,2023-12,Transfer,867.22,Online Banking,Successful
T003409,C01265,P007,2023-09-11,2023-09,Bill Payment,195.23,Online Banking,Successful
T003410,C01459,P010,2023-12-30,2023-12,Bill Payment,837.49,Mobile App,Successful
T003411,C00513,P002,2024-04-20,2024-04,Bill Payment,137.11,ATM,Successful
T003412,C01398,P007,2023-02-17,2023-02,Bill Payment,137.56,Mobile App,Successful
T003413,C00228,P007,2023-05-13,2023-05,Purchase,105.57,Online Banking,Successful
T003414,C01299,P008,2024-03-07,2024-03,Bill Payment,641.49,Online Banking,Successful
T003415,C01642,P009,2023-10-18,2023-10,Purchase,112.13,Mobile App,Successful
T003416,C00240,P008,2024-08-27,2024-08,Transfer,497.23,Online Banking,Successful
T003417,C01718,P010,2023-02-19,2023-02,Purchase,160.66,Call Centre,Successful
T003418,C01906,P008,2023-03-20,2023-03,Bill Payment,27.84,Branch,Successful
T003419,C01271,P006,2024-11-23,2024-11,Refund,130.67,Call Centre,Successful
T003420,C01957,P008,2023-06-12,2023-06,Purchase,66.89,Branch,Successful
T003421,C01642,P006,2024-10-14,2024-10,Purchase,253.99,Branch,Successful
T003422,C00721,P007,2023-06-25,2023-06,Withdrawal,2000.0,Online Banking,Successful
T003423,C00309,P001,2023-04-07,2023-04,Transfer,677.61,Online Banking,Successful
T003424,C01622,P004,2024-09-08,2024-09,Purchase,221.37,Mobile App,Successful
T003425,C00319,P005,2023-07-13,2023-07,Bill Payment,201.27,Online Banking,Successful
T003426,C01380,P009,2023-04-04,2023-04,Top-Up,503.45,Branch,Successful
T003427,C01013,P006,2023-11-17,2023-11,Top-Up,706.48,Mobile App,Successful
T003428,C00582,P002,2024-11-19,2024-11,Purchase,239.34,Online Banking,Successful
T003429,C00580,P009,2023-11-01,2023-11,Purchase,104.76,ATM,Successful
T003430,C00574,P006,2023-01-15,2023-01,Withdrawal,2000.0,Mobile App,Successful
T003431,C00506,P003,2024-06-11,2024-06,Purchase,115.05,Mobile App,Failed
T003432,C01158,P010,2024-04-21,2024-04,Purchase,124.1,Online Banking,Successful
T003433,C01901,P004,2023-03-30,2023-03,Purchase,275.27,Mobile App,Successful
T003434,C00198,P009,2023-06-28,2023-06,Purchase,167.39,Online Banking,Successful
T003435,C01923,P003,2024-05-15,2024-05,Transfer,521.51,Mobile App,Successful
T003436,C00727,P006,2023-09-21,2023-09,Transfer,124.68,Branch,Successful
T003437,C00732,P008,2023-08-19,2023-08,Transfer,229.81,Online Banking,Successful
T003438,C00591,P008,2023-04-10,2023-04,Purchase,899.99,Online Banking,Successful
T003439,C00696,P004,2024-08-17,2024-08,Purchase,356.38,Mobile App,Successful
T003440,C00262,P010,2023-09-30,2023-09,Purchase,229.05,Mobile App,Successful
T003441,C01970,P002,2023-12-21,2023-12,Purchase,126.2,Mobile App,Successful
T003442,C00522,P004,2024-10-13,2024-10,Purchase,121.93,Branch,Successful
T003443,C01268,P009,2024-09-19,2024-09,Bill Payment,96.0,Online Banking,Successful
T003444,C00590,P008,2024-04-29,2024-04,Purchase,134.95,Mobile App,Successful
T003445,C00144,P003,2024-09-09,2024-09,Refund,561.85,Call Centre,Successful
T003446,C01883,P002,2024-12-06,2024-12,Bill Payment,191.7,Branch,Successful
T003447,C01228,P004,2024-08-03,2024-08,Bill Payment,55.44,Online Banking,Successful
T003448,C01885,P002,2023-10-22,2023-10,Withdrawal,100.0,Mobile App,Successful
T003449,C01926,P003,2023-07-01,2023-07,Purchase,347.92,ATM,Successful
T003450,C01339,P006,2024-09-04,2024-09,Purchase,52.06,Branch,Successful
T003451,C00515,P004,2024-02-08,2024-02,Purchase,150.5,Online Banking,Successful
T003452,C00515,P004,2023-06-14,2023-06,Bill Payment,276.43,Mobile App,Successful
T003453,C01205,P002,2023-09-16,2023-09,Purchase,1595.67,Mobile App,Reversed
T003454,C01450,P001,2024-10-08,2024-10,Purchase,72.32,Mobile App,Successful
T003455,C01822,P008,2024-02-12,2024-02,Bill Payment,715.97,Online Banking,Successful
T003456,C01042,P001,2024-10-04,2024-10,Transfer,1140.74,Call Centre,Successful
T003457,C01117,P006,2024-11-15,2024-11,Transfer,122.55,Branch,Successful
T003458,C00386,P009,2024-01-17,2024-01,Purchase,180.32,Branch,Successful
T003459,C01843,P001,2024-11-12,2024-11,Transfer,78.26,Mobile App,Successful
T003460,C01054,P007,2024-10-22,2024-10,Top-Up,195.62,ATM,Successful
T003461,C00581,P007,2024-01-14,2024-01,Bill Payment,235.04,Branch,Successful
T003462,C01348,P005,2024-04-18,2024-04,Bill Payment,505.53,Online Banking,Successful
T003463,C00863,P004,2023-08-14,2023-08,Purchase,811.76,Online Banking,Successful
T003464,C01329,P007,2024-06-25,2024-06,Purchase,107.46,Call Centre,Successful
T003465,C00608,P007,2023-07-25,2023-07,Transfer,28.1,Mobile App,Successful
T003466,C00643,P002,2024-06-11,2024-06,Transfer,239.04,Mobile App,Successful
T003467,C01024,P007,2024-08-05,2024-08,Bill Payment,337.95,Online Banking,Successful
T003468,C00740,P010,2024-02-23,2024-02,Transfer,321.94,Online Banking,Successful
T003469,C01902,P004,2024-12-23,2024-12,Purchase,170.83,Mobile App,Successful
T003470,C01167,P007,2023-10-06,2023-10,Transfer,280.68,Mobile App,Successful
T003471,C01155,P003,2023-07-08,2023-07,Top-Up,1295.94,Branch,Successful
T003472,C00544,P006,2023-12-28,2023-12,Transfer,372.38,Mobile App,Successful
T003473,C01476,P004,2024-04-09,2024-04,Bill Payment,162.28,Online Banking,Successful
T003474,C00093,P005,2023-03-13,2023-03,Purchase,141.14,ATM,Successful
T003475,C00118,P003,2024-09-25,2024-09,Withdrawal,100.0,Mobile App,Successful
T003476,C00997,P003,2023-07-03,2023-07,Bill Payment,1480.91,Branch,Successful
T003477,C01596,P004,2024-01-06,2024-01,Bill Payment,200.01,Branch,Successful
T003478,C01375,P004,2024-09-12,2024-09,Purchase,239.42,Mobile App,Successful
T003479,C00179,P005,2024-08-04,2024-08,Transfer,143.95,Branch,Successful
T003480,C00944,P007,2024-11-24,2024-11,Bill Payment,819.65,Mobile App,Successful
T003481,C01236,P001,2024-07-12,2024-07,Transfer,2112.91,ATM,Successful
T003482,C01345,P005,2024-05-25,2024-05,Transfer,401.69,Mobile App,Successful
T003483,C01948,P008,2024-06-01,2024-06,Purchase,268.02,Online Banking,Successful
T003484,C00804,P007,2024-09-14,2024-09,Transfer,254.8,Mobile App,Successful
T003485,C01402,P001,2024-11-27,2024-11,Top-Up,17.77,Mobile App,Successful
T003486,C00837,P009,2023-06-12,2023-06,Refund,555.39,Mobile App,Successful
T003487,C00034,P009,2023-12-01,2023-12,Transfer,283.61,Online Banking,Successful
T003488,C00875,P003,2024-08-07,2024-08,Transfer,391.97,Online Banking,Successful
T003489,C01538,P003,2023-08-04,2023-08,Withdrawal,200.0,Online Banking,Successful
T003490,C00326,P008,2023-09-08,2023-09,Bill Payment,160.31,Online Banking,Successful
T003491,C00846,P009,2024-09-12,2024-09,Bill Payment,155.69,Mobile App,Successful
T003492,C01397,P005,2024-04-23,2024-04,Purchase,752.79,Mobile App,Successful
T003493,C00519,P005,2024-03-16,2024-03,Transfer,161.32,Branch,Successful
T003494,C01920,P005,2024-09-05,2024-09,Bill Payment,2418.56,Online Banking,Successful
T003495,C00776,P009,2024-02-10,2024-02,Purchase,393.05,Call Centre,Successful
T003496,C01514,P009,2024-12-13,2024-12,Transfer,60.14,Mobile App,Failed
T003497,C01981,P003,2023-10-06,2023-10,Top-Up,212.43,Mobile App,Reversed
T003498,C01822,P001,2023-09-09,2023-09,Bill Payment,119.48,Mobile App,Successful
T003499,C01862,P010,2024-01-04,2024-01,Purchase,21.89,ATM,Successful
T003500,C00664,P007,2023-03-30,2023-03,Purchase,1421.43,Online Banking,Successful
T003501,C01150,P009,2023-08-22,2023-08,Bill Payment,530.31,Online Banking,Successful
T003502,C00508,P009,2023-01-29,2023-01,Purchase,439.89,Mobile App,Successful
T003503,C00961,P007,2024-08-22,2024-08,Purchase,293.52,Branch,Successful
T003504,C01881,P004,2024-05-20,2024-05,Top-Up,53.51,Mobile App,Successful
T003505,C01294,P010,2024-07-18,2024-07,Withdrawal,100.0,Mobile App,Successful
T003506,C00328,P001,2023-03-20,2023-03,Transfer,617.67,Branch,Successful
T003507,C00370,P001,2023-01-07,2023-01,Bill Payment,76.99,Online Banking,Successful
T003508,C00312,P004,2023-03-16,2023-03,Refund,15.11,Online Banking,Successful
T003509,C01305,P004,2024-11-26,2024-11,Purchase,190.6,Mobile App,Successful
T003510,C00364,P002,2023-06-21,2023-06,Transfer,209.36,Online Banking,Successful
T003511,C01219,P007,2024-05-10,2024-05,Purchase,284.04,Call Centre,Successful
T003512,C00713,P010,2023-01-19,2023-01,Refund,545.32,ATM,Successful
T003513,C01584,P008,2024-05-12,2024-05,Bill Payment,493.42,Online Banking,Successful
T003514,C01412,P001,2023-01-08,2023-01,Bill Payment,325.27,Mobile App,Successful
T003515,C01309,P002,2024-04-19,2024-04,Transfer,911.49,Online Banking,Failed
T003516,C00436,P003,2023-10-29,2023-10,Withdrawal,1000.0,Online Banking,Reversed
T003517,C01606,P009,2024-05-07,2024-05,Purchase,426.26,Call Centre,Successful
T003518,C01473,P008,2023-11-08,2023-11,Transfer,487.45,Branch,Successful
T003519,C01283,P001,2024-12-07,2024-12,Bill Payment,62.58,Branch,Successful
T003520,C01092,P003,2023-02-03,2023-02,Withdrawal,100.0,Branch,Successful
T003521,C01501,P009,2023-01-10,2023-01,Refund,107.71,Mobile App,Successful
T003522,C00580,P010,2024-10-18,2024-10,Purchase,118.19,Call Centre,Successful
T003523,C00780,P001,2023-01-26,2023-01,Transfer,560.46,Mobile App,Successful
T003524,C00365,P005,2024-12-15,2024-12,Purchase,124.46,Online Banking,Successful
T003525,C01545,P006,2023-07-11,2023-07,Bill Payment,95.39,Online Banking,Successful
T003526,C01343,P001,2023-06-17,2023-06,Purchase,124.86,Branch,Successful
T003527,C01156,P006,2023-10-25,2023-10,Purchase,837.56,ATM,Successful
T003528,C00343,P007,2024-05-20,2024-05,Bill Payment,248.23,Branch,Successful
T003529,C00822,P008,2024-06-01,2024-06,Purchase,200.9,Call Centre,Reversed
T003530,C00960,P009,2024-02-26,2024-02,Bill Payment,216.8,ATM,Successful
T003531,C00656,P002,2023-12-08,2023-12,Purchase,1013.6,Online Banking,Successful
T003532,C00347,P007,2024-03-29,2024-03,Purchase,107.33,Branch,Successful
T003533,C01260,P010,2023-11-03,2023-11,Purchase,1040.09,Mobile App,Failed
T003534,C00693,P004,2024-10-18,2024-10,Refund,308.45,Online Banking,Successful
T003535,C00740,P004,2023-03-21,2023-03,Bill Payment,205.11,Online Banking,Successful
T003536,C01362,P006,2023-01-29,2023-01,Transfer,3831.42,Mobile App,Successful
T003537,C00532,P009,2023-11-24,2023-11,Purchase,76.62,Online Banking,Successful
T003538,C00915,P001,2023-08-27,2023-08,Withdrawal,1000.0,Online Banking,Successful
T003539,C01008,P001,2023-01-08,2023-01,Bill Payment,63.08,Mobile App,Reversed
T003540,C01333,P008,2024-02-07,2024-02,Purchase,697.64,Online Banking,Successful
T003541,C01913,P009,2023-08-26,2023-08,Transfer,1568.87,Mobile App,Successful
T003542,C01019,P003,2024-03-28,2024-03,Purchase,1535.97,Mobile App,Reversed
T003543,C00497,P003,2024-07-15,2024-07,Purchase,940.44,Branch,Successful
T003544,C01121,P004,2023-05-14,2023-05,Purchase,196.88,Branch,Successful
T003545,C00130,P004,2023-09-19,2023-09,Purchase,163.73,Call Centre,Successful
T003546,C01094,P001,2023-03-16,2023-03,Refund,38.93,Mobile App,Successful
T003547,C00367,P005,2023-02-12,2023-02,Transfer,2297.23,Branch,Successful
T003548,C01307,P005,2024-05-01,2024-05,Withdrawal,2000.0,Branch,Successful
T003549,C00805,P005,2024-07-07,2024-07,Transfer,142.43,Call Centre,Successful
T003550,C00893,P009,2024-07-23,2024-07,Transfer,1054.54,Online Banking,Successful
T003551,C00335,P005,2023-02-27,2023-02,Transfer,83.93,Mobile App,Successful
T003552,C01300,P005,2024-07-10,2024-07,Bill Payment,382.71,ATM,Successful
T003553,C01347,P009,2023-05-04,2023-05,Bill Payment,202.37,Call Centre,Successful
T003554,C01543,P005,2023-12-10,2023-12,Bill Payment,494.0,Mobile App,Successful
T003555,C00952,P008,2024-03-02,2024-03,Refund,228.17,Mobile App,Successful
T003556,C00549,P010,2024-02-13,2024-02,Bill Payment,49.6,Branch,Successful
T003557,C00314,P002,2024-04-05,2024-04,Transfer,265.9,Online Banking,Failed
T003558,C00990,P008,2023-02-11,2023-02,Purchase,775.69,Online Banking,Successful
T003559,C00009,P005,2024-12-21,2024-12,Top-Up,236.95,ATM,Successful
T003560,C01034,P003,2024-03-26,2024-03,Transfer,574.0,Branch,Successful
T003561,C01493,P003,2023-03-02,2023-03,Bill Payment,77.47,Online Banking,Successful
T003562,C01413,P003,2024-06-28,2024-06,Purchase,237.72,Mobile App,Successful
T003563,C00483,P006,2024-12-26,2024-12,Transfer,123.11,Online Banking,Successful
T003564,C00352,P010,2024-09-14,2024-09,Refund,556.51,Online Banking,Successful
T003565,C00696,P008,2024-12-01,2024-12,Bill Payment,253.32,Online Banking,Successful
T003566,C00062,P010,2023-09-06,2023-09,Bill Payment,522.74,Online Banking,Successful
T003567,C01463,P010,2024-06-25,2024-06,Transfer,809.55,Online Banking,Successful
T003568,C00546,P003,2024-11-24,2024-11,Transfer,523.63,Mobile App,Successful
T003569,C01481,P007,2024-11-24,2024-11,Transfer,330.44,Mobile App,Successful
T003570,C01133,P009,2024-03-02,2024-03,Bill Payment,81.61,Online Banking,Successful
T003571,C00319,P008,2023-09-12,2023-09,Transfer,243.94,ATM,Successful
T003572,C00481,P005,2023-01-04,2023-01,Top-Up,136.13,Mobile App,Successful
T003573,C00214,P007,2024-03-10,2024-03,Purchase,167.59,Online Banking,Successful
T003574,C00537,P003,2023-04-05,2023-04,Transfer,162.07,Mobile App,Successful
T003575,C01412,P006,2023-07-01,2023-07,Top-Up,83.27,Online Banking,Successful
T003576,C01638,P009,2024-07-23,2024-07,Transfer,28.42,Call Centre,Successful
T003577,C00941,P001,2023-10-18,2023-10,Purchase,117.34,Online Banking,Successful
T003578,C00241,P005,2023-07-28,2023-07,Purchase,302.69,Online Banking,Successful
T003579,C00159,P002,2024-04-23,2024-04,Transfer,55.53,Call Centre,Successful
T003580,C01163,P006,2024-05-04,2024-05,Bill Payment,248.95,Online Banking,Successful
T003581,C01294,P009,2024-06-28,2024-06,Bill Payment,1978.9,Online Banking,Successful
T003582,C00615,P007,2023-09-01,2023-09,Transfer,753.98,Call Centre,Successful
T003583,C01279,P002,2023-05-06,2023-05,Top-Up,1492.03,Online Banking,Successful
T003584,C01315,P010,2023-06-27,2023-06,Refund,376.25,Mobile App,Successful
T003585,C01202,P010,2024-05-28,2024-05,Top-Up,883.83,Online Banking,Successful
T003586,C00419,P006,2023-08-08,2023-08,Bill Payment,110.35,Mobile App,Successful
T003587,C01016,P006,2024-10-22,2024-10,Bill Payment,120.45,Branch,Successful
T003588,C00005,P001,2024-04-20,2024-04,Transfer,12.02,Branch,Successful
T003589,C01934,P002,2024-06-25,2024-06,Purchase,902.13,Online Banking,Successful
T003590,C00364,P004,2023-02-19,2023-02,Transfer,1331.89,Mobile App,Successful
T003591,C00352,P005,2023-11-29,2023-11,Bill Payment,133.15,ATM,Successful
T003592,C01031,P002,2023-05-24,2023-05,Purchase,185.06,ATM,Successful
T003593,C00489,P008,2024-07-01,2024-07,Bill Payment,106.78,Call Centre,Successful
T003594,C00345,P005,2023-07-30,2023-07,Bill Payment,372.75,ATM,Successful
T003595,C01887,P005,2024-10-09,2024-10,Transfer,843.39,Online Banking,Successful
T003596,C01210,P007,2023-04-27,2023-04,Bill Payment,35.98,Online Banking,Successful
T003597,C01284,P007,2023-09-06,2023-09,Bill Payment,383.9,Call Centre,Successful
T003598,C01805,P003,2023-03-07,2023-03,Transfer,180.49,Mobile App,Failed
T003599,C01288,P001,2024-01-31,2024-01,Transfer,277.2,Online Banking,Successful
T003600,C00546,P008,2023-03-27,2023-03,Transfer,405.41,Branch,Successful
T003601,C00338,P006,2023-01-03,2023-01,Purchase,198.93,ATM,Successful
T003602,C00091,P001,2023-09-18,2023-09,Withdrawal,200.0,Call Centre,Successful
T003603,C01143,P010,2024-07-08,2024-07,Transfer,193.4,ATM,Successful
T003604,C01971,P004,2024-10-16,2024-10,Purchase,711.48,ATM,Successful
T003605,C00801,P002,2023-09-28,2023-09,Bill Payment,387.86,Mobile App,Successful
T003606,C00762,P001,2024-04-18,2024-04,Bill Payment,311.89,Mobile App,Successful
T003607,C01668,P008,2024-06-01,2024-06,Refund,60.46,Online Banking,Failed
